"gene_name","n_syn","n_mis","n_non","n_spl","n_ind","wmis_cv","wnon_cv","wspl_cv","wind_cv","pmis_cv","ptrunc_cv","pallsubs_cv","pind_cv","qmis_cv","qtrunc_cv","qallsubs_cv","pglobal_cv","qglobal_cv"
"SLC2A7",17,11,1,1,0,0.333277374479557,0.696386879852298,0.696386879852298,0,0.00289509318184222,0.60906868244243,0.0114811543203679,1,0.171648256018925,0.853787394597854,0.312424556757413,0.0627680256981975,0.999999998168399
"RNLS",4,4,4,0,0,0.450977112648992,4.46887633333808,4.46887633333808,0,0.208227038869601,0.0326557077380228,0.0114910108867603,1,0.652895582740483,0.813043749490447,0.312424556757413,0.0628120512270455,0.999999998168399
"ADAMTS20",33,136,9,2,0,1.69319655492388,1.22780184271963,1.22780184271963,0,0.00347775211548573,0.559748116313108,0.0115298747503227,1,0.18243216123296,0.852895326354629,0.313036099471262,0.0629855589870957,0.999999998168399
"GBP3",7,6,0,0,1,0.422022922690972,0,0,8.40554083050635,0.0956461755901763,0.108939497918731,0.104649452380063,0.110334552849031,0.521898077122538,0.852895326354629,0.633767465770543,0.0630595217151996,0.999999998168399
"ZNF197",5,16,0,0,2,1.14526261123453,0,0,7.85871121103508,0.76116466600751,0.188663606590318,0.356429124846577,0.0324371003554063,0.942137168171758,0.852895326354629,0.76957412815863,0.0631267749806269,0.999999998168399
"OR6Q1",11,7,2,0,0,0.305983412890888,1.97342963725421,1.97342963725421,0,0.00893340138440823,0.409994105281531,0.0115824707734473,1,0.283752294804859,0.852895326354629,0.313469157046741,0.0632201654632446,0.999999998168399
"OR8J3",18,14,1,0,0,0.361105798446654,0.925868303078432,0.925868303078432,0,0.00313029514155616,0.939369679557523,0.0115926327054765,1,0.177781697660365,0.969629892724527,0.313469157046741,0.0632654655668672,0.999999998168399
"APLNR",21,19,0,0,0,0.448891563989337,0,0,0,0.00968234372313692,0.0666617723715599,0.0116281236834456,1,0.294293445902487,0.852895326354629,0.313670111913374,0.063423608264582,0.999999998168399
"ADAM32",17,40,2,2,2,1.01397749268566,0.775356238074835,0.775356238074835,12.8327607323747,0.960132986110472,0.634347397635631,0.867517219557736,0.013413716158414,0.991720286953337,0.856243222279004,0.929430868855251,0.0634614939510245,0.999999998168399
"TOR1A",7,1,0,0,0,0.10143402149564,0,0,0,0.00428732101723772,0.241022924119318,0.0116433701975132,1,0.200317596644937,0.852895326354629,0.313670111913374,0.0634915112580888,0.999999998168399
"PSG9",19,49,2,0,1,1.43332402754455,0.71858441989077,0.71858441989077,21.0241765263116,0.157394906024009,0.64004185860153,0.252438528231973,0.0461325040740512,0.601297025466509,0.857360778370862,0.723310313632684,0.0635015358294149,0.999999998168399
"ABL1",14,27,4,0,2,0.950185030039942,2.24551626907134,2.24551626907134,7.75884131781221,0.871256513476184,0.183357110020175,0.351337918605948,0.0331715273309993,0.973067033936163,0.852895326354629,0.768055893951349,0.0635406903741402,0.999999998168399
"NT5DC3",9,6,2,2,0,0.332823034462267,2.0555455748833,2.0555455748833,0,0.024999377675272,0.245353058291979,0.0116591031527877,1,0.421845989361056,0.852895326354629,0.313670111913374,0.0635615597718187,0.999999998168399
"ZNF311",11,7,2,0,0,0.274177275890135,1.04894396457678,1.04894396457678,0,0.00427421369504366,0.95009438359004,0.0116625142401717,1,0.200317596644937,0.975936717659772,0.313670111913374,0.0635767443014913,0.999999998168399
"ZKSCAN5",11,9,1,0,1,0.379783296233904,0.563391881930937,0.563391881930937,5.95671576191429,0.0236702215644585,0.547732075429359,0.0771995867523502,0.15110129344804,0.418625370996071,0.852895326354629,0.609397429115163,0.0635876195205062,0.999999998168399
"FUBP1",2,17,2,0,1,3.10390800009544,2.67899770986388,2.67899770986388,5.44839882685512,0.0224271574258368,0.286077495570343,0.0713542118059227,0.163642323274602,0.409000995389337,0.852895326354629,0.604296809970896,0.0636392988287824,0.999999998168399
"TOP3A",18,17,3,1,1,0.50378274908949,1.25155182293955,1.25155182293955,5.00236182428081,0.0373761939421736,0.689379865148587,0.0661972103857582,0.176490573635798,0.448420526581977,0.865026737459283,0.593673923563084,0.063668733229628,0.999999998168399
"CYB5B",2,1,1,0,1,0.411170119500558,3.46884187327771,3.46884187327771,29.6551361590629,0.386693350102284,0.328302205961983,0.354785815637181,0.032996100802877,0.790180644518407,0.852895326354629,0.769019181247382,0.0637726744616255,0.999999998168399
"OR10G7",29,23,1,0,0,0.443008268208787,0.688231515247817,0.688231515247817,0,0.00286928000143349,0.696238889722343,0.0117275530299581,1,0.171648256018925,0.867373692156731,0.314921105995755,0.0638660753603879,0.999999998168399
"REV3L",6,47,3,0,0,2.75034257265492,2.32669372332492,2.32669372332492,0,0.00288550919016517,0.24484677797075,0.0117403767055309,1,0.171648256018925,0.852895326354629,0.314921105995755,0.0639230800313646,0.999999998168399
"MATN2",15,12,2,1,0,0.346736318674975,1.02722632777273,1.02722632777273,0,0.00455122414300291,0.965870671983373,0.0117567002174443,1,0.203268913513097,0.98384240878209,0.314938485424899,0.0639956221510904,0.999999998168399
"ATAD2",6,19,5,1,1,1.26402850305154,4.0591439845006,4.0591439845006,3.35725638947632,0.570222907837425,0.0150172503195176,0.0474156078548104,0.248273040384506,0.875217584391888,0.685708127657792,0.536395445897944,0.0640636702774632,0.999999998168399
"MAP4K1",18,26,0,0,0,0.716035682890892,0,0,0,0.264873578561357,0.0031352801795651,0.0117805023182117,1,0.706435028126407,0.475880933064781,0.315048292514271,0.0641013587082726,0.999999998168399
"CASZ1",34,45,1,1,1,0.588259082920743,0.461714780457858,0.461714780457858,3.72646482916682,0.0192988102893658,0.230926145690507,0.0517970333240794,0.227532659816513,0.390392235545766,0.852895326354629,0.552120429524209,0.0641236283415396,0.999999998168399
"MGAT3",10,13,0,0,1,0.735236333879681,0,0,32.5386904751922,0.442589148634658,0.22095966704349,0.391465079236164,0.0301296108293861,0.820939599740123,0.852895326354629,0.780414432958269,0.0641643642323486,0.999999998168399
"SLC22A8",25,24,1,0,0,0.465071247111802,0.23212772404244,0.23212772404244,0,0.00651348910724969,0.0678529908900465,0.0117968953117045,1,0.243361240888621,0.852895326354629,0.315048292514271,0.0641741536649169,0.999999998168399
"SLC6A16",15,15,1,1,1,0.493856891037303,0.78214885409905,0.78214885409905,10.8094317042564,0.0465204821664786,0.734107621437197,0.13528987106077,0.0872197880683665,0.462426425240322,0.878534848200971,0.656100362236794,0.0641877330712337,0.999999998168399
"SLC25A42",2,8,4,0,0,1.69091271099379,9.92049829885351,9.92049829885351,0,0.374671791972625,0.00290748678950592,0.0118078425296524,1,0.780684995955106,0.462734347895248,0.315048292514271,0.064222753346892,0.999999998168399
"RGS21",6,9,0,0,1,1.13256609206718,0,0,34.5988138937992,0.796730921656747,0.214037256508801,0.416901901416292,0.0283688534846106,0.949469155955639,0.852895326354629,0.789533748846268,0.0643079061600997,0.999999998168399
"NPFFR1",6,2,0,1,0,0.143593650875694,1.42367768402389,1.42367768402389,0,0.00465328924316255,0.750157894542264,0.0118338261062129,1,0.205020250404339,0.885418798808053,0.315322812068863,0.0643380656504671,0.999999998168399
"LY75",14,55,5,2,2,1.52355099803067,1.64124641760198,1.64124641760198,6.65942068660614,0.123004693420551,0.290924621044518,0.273939105585609,0.0432139613525316,0.558735540473048,0.852895326354629,0.736010671958362,0.0643565566522499,0.999999998168399
"TBL3",18,16,1,0,1,0.540249138415604,0.287101838264159,0.287101838264159,8.0235446913248,0.0649105191714456,0.138036089106464,0.102824521281074,0.115183984287959,0.485699265537305,0.852895326354629,0.632995021866153,0.0643820387174752,0.999999998168399
"SLC13A5",13,15,1,2,1,0.530247483148975,1.147356434248,1.147356434248,13.3444944733944,0.0839667746301725,0.830401214523322,0.166250946076905,0.0714334226184378,0.508675200553132,0.915222491688412,0.675100322975414,0.0645245492541503,0.999999998168399
"DNM1L",3,9,1,3,1,1.17037497625328,4.68983619808169,4.68983619808169,6.32871261594618,0.774466251557842,0.0310845151639704,0.0835342969864363,0.143074612177186,0.945057938799251,0.810011665576302,0.617355910215524,0.0648601843745333,0.999999998168399
"CYP4B1",35,38,2,1,0,0.515820699391025,0.417898500401889,0.417898500401889,0,0.00451076120128391,0.0993794470638653,0.0119533736762341,1,0.202359088341621,0.852895326354629,0.317246011267131,0.064867871676707,0.999999998168399
"STRA13",2,0,0,2,0,0,5.89205990204607,5.89205990204607,0,0.0443857818683659,0.0726265095656641,0.011969422207126,1,0.460379320349685,0.852895326354629,0.317248795466964,0.064938903609508,0.999999998168399
"OR4E2",33,39,0,0,0,0.569099206444911,0,0,0,0.0165562166192287,0.0392667432536458,0.0120168770407399,1,0.371396728697382,0.829128275828898,0.317248795466964,0.0651488162842868,0.999999998168399
"COL24A1",18,81,6,3,0,2.0018895144959,1.65458761282726,1.65458761282726,0,0.00294707094985269,0.225544417937943,0.0120308385935368,1,0.173127492554066,0.852895326354629,0.317248795466964,0.0652105383895958,0.999999998168399
"PCDHB8",44,102,10,0,0,1.20856631297579,3.23025418317897,3.23025418317897,0,0.280181627029623,0.00315273913435732,0.0120324315437672,1,0.719285595278835,0.475880933064781,0.317248795466964,0.0652175795734413,0.999999998168399
"TRAF1",11,9,0,2,1,0.448975285638552,1.20960260256986,1.20960260256986,10.2592689205497,0.0610770673451854,0.806520397343003,0.131340808656637,0.0916129151466476,0.481215435306713,0.905594439334839,0.651972497521712,0.0652179456277844,0.999999998168399
"CCDC42",6,13,0,0,1,0.994350239866865,0,0,19.3477675008655,0.989886803689709,0.099278056397995,0.240674181701971,0.0499985261253914,0.998183887418688,0.852895326354629,0.716035093228831,0.0652216585306765,0.999999998168399
"FBXL7",24,22,0,0,0,0.498090869481899,0,0,0,0.0160010453511717,0.0378227738464439,0.0120768002065864,1,0.36614692727835,0.826744705443807,0.318001301376838,0.065413614000051,0.999999998168399
"COL18A1",17,36,1,0,2,0.941647145691933,0.277689425982127,0.277689425982127,6.99795721281968,0.83219212049266,0.126879003231093,0.304354393455197,0.0396848089221635,0.96011900802737,0.852895326354629,0.750231326959004,0.0654199989895929,0.999999998168399
"MITF",7,8,0,0,1,0.499140431150843,0,0,10.500222774186,0.152110090641143,0.0979367106332493,0.134901459268898,0.089635610483705,0.593661596517889,0.852895326354629,0.656100362236794,0.0654806219593662,0.999999998168399
"OR5M1",21,18,1,0,0,0.395939373863279,0.84880730013438,0.84880730013438,0,0.00314807890200886,0.86925795262903,0.012122573816456,1,0.178163530197915,0.932897018528614,0.318788783437719,0.0656156850928815,0.999999998168399
"QRICH1",7,14,4,1,1,0.970619627444679,3.45301113970852,3.45301113970852,6.35736806283923,0.944146271344743,0.0401428844149144,0.0852115195833545,0.142491467951992,0.987189317594964,0.829128275828898,0.620030228631908,0.0657010140877621,0.999999998168399
"TSPAN33",10,4,0,0,0,0.250025771490002,0,0,0,0.00884553485588613,0.0693718525968416,0.0121614491823543,1,0.282602551008313,0.852895326354629,0.319270556217826,0.0657871676068101,0.999999998168399
"ZNF2",6,6,2,0,1,0.443336541897355,2.08281492434765,2.08281492434765,9.96530351340103,0.127908465205013,0.389376220759098,0.129400070440778,0.0941465500425815,0.563801881183397,0.852895326354629,0.650650586957755,0.0658802821031135,0.999999998168399
"MANEA",0,14,0,2,0,5.05447696733361,10.7035914488397,10.7035914488397,0,0.00833092777342437,0.0299332554759507,0.0122689485428485,1,0.275290575486627,0.805072337037919,0.320540240798921,0.06626071062327,0.999999998168399
"AURKAIP1",0,3,1,0,1,1.99565252937419,8.27715543733455,8.27715543733455,24.1678645590878,0.435446793366856,0.14123064522403,0.306501990346412,0.0402902272643137,0.817006141385965,0.852895326354629,0.751198478289062,0.0666128843051991,0.999999998168399
"ABHD6",5,5,0,0,1,0.494991582784441,0,0,18.5318703074348,0.222903164005786,0.168315297158728,0.237590382662131,0.0521244288927891,0.668463515632369,0.852895326354629,0.714499357964076,0.0667676328826706,0.999999998168399
"SDS",9,4,2,0,0,0.227046794732308,1.33867490641048,1.33867490641048,0,0.00594497552164142,0.713549669681217,0.0123850760953576,1,0.230394382382233,0.872286704685542,0.323153979002375,0.0667712033956328,0.999999998168399
"CNIH3",4,3,1,0,1,0.416533428904952,1.10582698197117,1.10582698197117,31.4244267907614,0.197508447898423,0.926566259053169,0.39798642419786,0.0311761912341248,0.644662917300633,0.962347121104075,0.783569450475385,0.0668705340776609,0.999999998168399
"ERAL1",7,3,1,0,1,0.299392567049196,0.946206152289668,0.946206152289668,10.3550703728329,0.0499097655649249,0.957820607874648,0.13688044085067,0.0908164048046922,0.46429262395867,0.979815368269325,0.657960539440491,0.0669727363495338,0.999999998168399
"RUNDC3B",6,37,2,0,0,2.74763257948886,1.30268184332116,1.30268184332116,0,0.00400855386780941,0.744365503711693,0.0124318534240194,1,0.195475378053783,0.882150755149924,0.323714025888783,0.0669765267256912,0.999999998168399
"USE1",4,0,0,0,0,0,0,0,0,0.00451231255671924,0.24854220669566,0.012438765018473,1,0.202359088341621,0.852895326354629,0.323714025888783,0.0670068493789563,0.999999998168399
"IRGQ",6,3,1,0,1,0.30215218847304,2.26040571640484,2.26040571640484,7.0298666761627,0.0579400283195944,0.488225963953067,0.0956695719807027,0.130049665521033,0.475214170133393,0.852895326354629,0.631097367201959,0.0670201450194893,0.999999998168399
"CCDC88B",20,36,1,1,2,0.923485886414437,0.475146623933094,0.475146623933094,9.46756621217343,0.768930626149776,0.263300636978358,0.534663744554584,0.0233185957748966,0.943271497556062,0.852895326354629,0.825667255195015,0.0671333471577336,0.999999998168399
"PLEKHO1",8,5,0,2,1,0.499951358774308,2.39549385966687,2.39549385966687,13.3850286606889,0.190954649762039,0.306737552715028,0.175066340436388,0.0712272701086109,0.635965792742464,0.852895326354629,0.67991221140079,0.0671416329949537,0.999999998168399
"IMMP1L",0,4,1,0,1,2.23145485891253,5.32064082371764,5.32064082371764,30.0985199690403,0.329479810593327,0.226236334071774,0.38374241971958,0.0325203699198933,0.756004896600107,0.852895326354629,0.778512973557257,0.0671852454093557,0.999999998168399
"BUB1",7,23,7,1,0,1.43737853593588,4.53638154948402,4.53638154948402,0,0.341801614610939,0.00320109416616299,0.0124800031658836,1,0.763976504661449,0.475880933064781,0.324367068054033,0.0671876902702452,0.999999998168399
"TBC1D4",11,25,5,2,1,0.986199434488057,3.07177781839516,3.07177781839516,3.69340744152573,0.967488583117442,0.0260557866103465,0.0544402783831137,0.229248206394855,0.993022721955372,0.783995395034724,0.55775874413171,0.0671891500536252,0.999999998168399
"ANKHD1-EIF4EBP3",14,51,7,2,0,1.59424152289674,3.69263140714777,3.69263140714777,0,0.0899595820729615,0.00395629279036624,0.0124978741592512,1,0.517424738387682,0.475880933064781,0.324411873040718,0.067266017261863,0.999999998168399
"C8orf59",1,0,0,0,1,0,0,0,35.8399272072744,0.228744652382883,0.702596086542911,0.457327515763707,0.0274040441343675,0.672696854021255,0.86955132001205,0.800282248100559,0.0674182471198799,0.999999998168399
"CCDC90B",2,6,1,1,1,1.90583481528165,4.76423888786361,4.76423888786361,17.546267571606,0.307242022235887,0.10746912173502,0.228153549974583,0.0549466063009736,0.740603113650276,0.852895326354629,0.709264616915145,0.0674341870710202,0.999999998168399
"GPR52",6,5,0,0,1,0.38660948195732,0,0,12.312118080135,0.0880238651075926,0.288218630423427,0.162955212646972,0.0771180133805453,0.514565905834929,0.852895326354629,0.672265539484663,0.0675677965383805,0.999999998168399
"CDH20",38,44,7,0,0,0.554477487220685,1.20739287862829,1.20739287862829,0,0.00756276024751568,0.652693538572521,0.012570800911769,1,0.263313792354658,0.858422747018887,0.325883820797872,0.0675853842812908,0.999999998168399
"CHORDC1",1,7,0,2,1,2.43604520611707,5.3598776132225,5.3598776132225,12.5282120257093,0.17140132190507,0.0940042938320298,0.166286266175142,0.0758545253155564,0.614764372661006,0.852895326354629,0.675100322975414,0.0677724669055176,0.999999998168399
"PCNXL3",26,30,0,1,1,0.565491215678553,0.223715513179612,0.223715513179612,2.20620948625348,0.0314388407669045,0.059111511277846,0.0364449114785186,0.346342083242592,0.442968073208492,0.852895326354629,0.490825766330899,0.0678111243739078,0.999999998168399
"FBXO38",7,29,6,1,0,1.78356207415788,4.84937467987375,4.84937467987375,0,0.110285228355721,0.0035861013058841,0.0126469245083284,1,0.544274262563202,0.475880933064781,0.327434742650548,0.0679182999330895,0.999999998168399
"RNF148",5,17,3,0,1,1.34205893010376,4.74021728065757,4.74021728065757,10.3121153416952,0.501425094291915,0.0469991032770068,0.138720825897467,0.0911718223158423,0.844917835879292,0.845635796946955,0.658829531936375,0.0679205112365301,0.999999998168399
"ANKHD1",14,51,7,2,0,1.59137616182829,3.68599456942762,3.68599456942762,0,0.0912486731312794,0.00400121872460713,0.0126824286521672,1,0.517477321082241,0.475880933064781,0.327519303428743,0.0680734153667912,0.999999998168399
"HNF4G",11,57,2,2,0,2.29758250698806,1.61807936621596,1.61807936621596,0,0.00324310134187833,0.420397845299817,0.0126827941898144,1,0.179248950610733,0.852895326354629,0.327519303428743,0.0680750118610204,0.999999998168399
"SETMAR",1,13,0,0,1,2.87040430791285,0,0,7.36402685449571,0.0652575231004386,0.462169315882301,0.102030139436125,0.124640723410491,0.485990072292992,0.852895326354629,0.632995021866153,0.0682248417861622,0.999999998168399
"KMT2B",27,64,8,2,2,1.12313011772866,2.33854157009146,2.33854157009146,3.34187437720351,0.600773311520848,0.0317085247032858,0.0974505221779135,0.130631342435986,0.886208377928971,0.810864955068855,0.631097367201959,0.0682814997148601,0.999999998168399
"LGALS1",0,0,0,0,1,0,0,0,24.0509287039953,0.141157339541234,0.625500523044038,0.314957269627845,0.0404809233494162,0.580597597361405,0.855855794935707,0.755924607689923,0.0683673139135275,0.999999998168399
